file,duration,sample_rate,rms,peak,clipping_ratio,speech_ratio,silence_ratio,snr_estimate_db,decay_slope_db_per_s,spectral_centroid_hz,rolloff85_hz,tier
asr_final_20260807_165801_155.wav,2.96,16000,0.076946,0.9999,2.1e-05,0.2517,0.7483,47.8,31.0,946.4,1056.8,likely_quiet
asr_final_20260807_165852_836.wav,2.96,16000,0.059594,0.9985,0.0,0.4218,0.5782,45.58,-42.9,786.0,1059.5,likely_quiet
asr_final_20260807_165914_740.wav,2.96,16000,0.077076,0.9966,0.0,0.2959,0.7041,50.98,-86.1,940.2,1057.8,likely_quiet
asr_final_20260807_165931_385.wav,3.216,16000,0.099157,0.8423,0.0,0.5938,0.4062,23.38,-124.1,341.1,611.0,likely_quiet
asr_final_20260807_170040_368.wav,8.08,16000,0.107761,0.9999,3.1e-05,0.7605,0.2395,36.74,-42.8,625.7,793.3,likely_quiet
asr_final_20260807_170043_302.wav,2.56,16000,0.108338,1.0,2.4e-05,0.6496,0.3504,22.89,-37.6,588.1,747.3,likely_quiet
asr_final_20260807_170048_663.wav,2.96,16000,0.066601,0.6623,0.0,0.7857,0.2143,47.72,-190.7,879.3,1051.4,likely_quiet
asr_final_20260807_170212_040.wav,2.96,16000,0.065012,0.8381,0.0,0.4082,0.5918,59.3,-473.7,447.0,454.7,likely_quiet
asr_final_20260807_170216_436.wav,2.96,16000,0.053094,0.6811,0.0,0.7721,0.2279,30.61,-34.2,576.9,836.8,likely_quiet
asr_final_20260807_170238_928.wav,2.96,16000,0.072027,0.6623,0.0,0.8231,0.1769,61.94,-493.3,806.9,876.4,likely_quiet
asr_final_20260807_170344_266.wav,2.96,16000,0.066239,0.4903,0.0,0.8605,0.1395,37.03,196.5,712.7,821.3,likely_quiet
asr_final_20260807_170420_850.wav,2.96,16000,0.121714,0.9961,0.0,0.8299,0.1701,48.49,571.8,679.1,844.3,likely_quiet
asr_final_20260807_170427_795.wav,2.96,16000,0.084404,0.9987,0.0,0.7585,0.2415,57.49,-271.3,552.0,718.6,likely_quiet
asr_final_20260807_170503_443.wav,5.264,16000,0.162278,1.0,0.000214,0.6603,0.3397,24.24,116.6,599.1,880.3,likely_quiet
asr_final_20260807_170523_972.wav,5.52,16000,0.066103,0.6479,0.0,0.6164,0.3836,17.33,16.9,606.7,871.7,likely_farfield_or_muffled
asr_final_20260807_170611_476.wav,2.96,16000,0.103875,0.9461,0.0,0.6395,0.3605,35.99,51.8,660.6,815.5,likely_quiet
asr_final_20260807_170801_328.wav,2.96,16000,0.11751,1.0,0.000106,0.4558,0.5442,26.06,187.0,712.5,814.9,likely_quiet
asr_final_20260807_170804_369.wav,2.816,16000,0.071123,0.9997,2.2e-05,0.3179,0.6821,46.48,142.1,718.1,910.2,likely_quiet
asr_final_20260807_170815_160.wav,2.96,16000,0.06434,0.9999,2.1e-05,0.3401,0.6599,42.41,3.6,351.1,317.9,likely_quiet
asr_final_20260807_170901_249.wav,2.96,16000,0.112053,0.9999,6.3e-05,0.5952,0.4048,35.63,109.8,631.9,879.1,likely_quiet
asr_final_20260807_170913_862.wav,2.96,16000,0.096519,0.995,0.0,0.2585,0.7415,49.46,-186.9,705.6,922.6,likely_quiet
asr_final_20260807_170944_758.wav,2.96,16000,0.160777,0.9996,6.3e-05,0.7959,0.2041,28.7,146.4,659.9,837.5,likely_quiet
asr_final_20260807_170951_888.wav,2.96,16000,0.139765,0.988,0.0,0.8095,0.1905,54.54,-428.6,600.2,810.8,likely_quiet
asr_final_20260807_170954_824.wav,2.56,16000,0.086537,0.9987,0.0,0.4843,0.5157,16.76,124.0,685.0,1066.0,likely_farfield_or_muffled
asr_final_20260807_171006_351.wav,2.96,16000,0.037272,0.6405,0.0,0.5136,0.4864,65.99,-113.6,819.4,1065.2,likely_quiet
asr_final_20260807_171219_473.wav,2.96,16000,0.08496,0.8945,0.0,0.6769,0.3231,36.71,-63.9,715.1,815.9,likely_quiet
asr_final_20260807_172039_567.wav,2.96,16000,0.111743,0.9939,0.0,0.6429,0.3571,34.59,-13.1,586.5,854.4,likely_quiet
asr_final_20260807_172056_197.wav,2.816,16000,0.114948,1.0,4.4e-05,0.8214,0.1786,37.14,-277.6,670.8,876.8,likely_quiet
asr_final_20260807_172939_489.wav,2.96,16000,0.109108,1.0,4.2e-05,0.6531,0.3469,34.73,-145.0,861.5,1100.0,likely_quiet
asr_final_20260807_173501_301.wav,2.96,16000,0.135331,1.0,0.00019,0.4796,0.5204,27.85,40.5,635.0,853.4,likely_quiet
asr_final_20260807_173644_117.wav,2.96,16000,0.085928,0.9995,2.1e-05,0.5408,0.4592,29.74,110.4,246.2,271.3,likely_quiet
asr_final_20260807_173843_479.wav,2.96,16000,0.053575,0.9963,0.0,0.4048,0.5952,32.46,-92.9,520.0,707.4,likely_quiet
asr_final_20260807_174224_115.wav,2.96,16000,0.075594,0.968,0.0,0.4184,0.5816,50.32,-105.0,845.5,1284.8,likely_quiet
asr_final_20260807_174555_082.wav,2.96,16000,0.067941,0.998,0.0,0.3844,0.6156,33.86,-12.5,330.3,442.2,likely_quiet
asr_final_20260807_174744_612.wav,2.96,16000,0.130709,1.0,6.3e-05,0.7517,0.2483,16.98,43.6,317.9,437.8,likely_farfield_or_muffled
asr_final_20260807_174831_720.wav,3.216,16000,0.110999,0.9995,5.8e-05,0.6031,0.3969,29.62,-92.9,778.2,1017.4,likely_quiet
asr_final_20260807_174851_558.wav,2.96,16000,0.233027,1.0,0.000211,0.8367,0.1633,29.87,169.7,494.9,835.8,likely_quiet
asr_final_20260807_174854_355.wav,2.56,16000,0.145326,0.9999,2.4e-05,0.6339,0.3661,15.92,35.0,371.7,492.2,likely_farfield_or_muffled
asr_final_20260807_183620_519.wav,2.96,16000,0.071643,1.0,6.3e-05,0.7925,0.2075,36.53,-119.7,677.3,869.6,likely_quiet
asr_final_20260807_183704_343.wav,2.96,16000,0.073023,0.9984,0.0,0.4864,0.5136,30.54,116.4,779.2,857.1,likely_quiet
asr_final_20260807_184303_728.wav,2.96,16000,0.067672,0.7972,0.0,0.4422,0.5578,31.07,-63.7,554.8,591.2,likely_quiet
asr_final_20260807_184530_119.wav,2.96,16000,0.103366,1.0,4.2e-05,0.4218,0.5782,33.89,144.6,512.4,507.8,likely_quiet
asr_final_20260807_185009_691.wav,2.96,16000,0.077652,0.6715,0.0,0.3776,0.6224,32.92,-107.3,409.3,455.4,likely_quiet
asr_final_20260807_185253_770.wav,2.816,16000,0.047619,0.9867,0.0,0.1571,0.8429,46.19,-64.9,804.5,1059.7,likely_quiet
asr_final_20260807_185555_342.wav,2.96,16000,0.154283,1.0,0.000148,0.5476,0.4524,25.15,42.3,530.5,549.7,likely_quiet
asr_final_20260807_191328_419.wav,2.96,16000,0.090383,0.9998,4.2e-05,0.5238,0.4762,24.5,-14.9,371.0,435.5,likely_quiet
asr_final_20260807_191343_076.wav,2.96,16000,0.081644,1.0,4.2e-05,0.551,0.449,28.51,-79.7,625.9,780.1,likely_quiet
asr_final_20260807_191950_921.wav,2.96,16000,0.050863,0.9996,2.1e-05,0.2789,0.7211,34.32,-10.2,240.5,341.6,likely_quiet
asr_final_20260807_192429_896.wav,2.96,16000,0.076028,0.8644,0.0,0.3401,0.6599,31.84,-3.1,470.8,483.4,likely_quiet
asr_final_20260807_192847_429.wav,2.96,16000,0.124296,1.0,8.4e-05,0.4116,0.5884,34.74,111.8,509.8,639.9,likely_quiet
asr_final_20260807_193501_196.wav,2.96,16000,0.044678,0.6393,0.0,0.1701,0.8299,33.82,-108.1,404.8,499.0,likely_quiet
asr_final_20260807_193531_897.wav,2.96,16000,0.068793,1.0,2.1e-05,0.3265,0.6735,33.36,9.9,582.6,739.5,likely_quiet
asr_final_20260807_193835_701.wav,2.96,16000,0.1018,1.0,0.000127,0.2993,0.7007,36.25,-45.1,468.4,474.7,likely_quiet
asr_final_20260807_194041_475.wav,2.96,16000,0.039189,0.4573,0.0,0.3367,0.6633,30.07,32.2,455.4,476.4,likely_quiet
asr_final_20260807_194406_717.wav,2.96,16000,0.13756,1.0,0.000232,0.398,0.602,36.38,-104.4,631.8,848.3,likely_quiet
asr_final_20260807_194633_648.wav,2.96,16000,0.055526,0.6889,0.0,0.2959,0.7041,32.33,-21.4,447.2,662.2,likely_quiet
asr_final_20260807_194951_845.wav,2.96,16000,0.081583,0.999,2.1e-05,0.3844,0.6156,30.62,-15.5,447.1,449.3,likely_quiet
asr_final_20260807_195622_243.wav,2.96,16000,0.045959,0.5695,0.0,0.3197,0.6803,30.78,-46.0,432.6,448.6,likely_quiet
asr_final_20260807_200207_770.wav,2.96,16000,0.13001,1.0,4.2e-05,0.4252,0.5748,31.96,118.6,648.0,814.2,likely_quiet
asr_final_20260807_200420_714.wav,2.96,16000,0.093001,0.9996,2.1e-05,0.3333,0.6667,34.25,-79.5,513.0,561.1,likely_quiet
asr_final_20260807_200930_456.wav,2.96,16000,0.074243,0.9991,2.1e-05,0.3095,0.6905,35.11,-3.0,530.8,737.5,likely_quiet
asr_final_20260807_201601_297.wav,3.216,16000,0.082193,0.9996,5.8e-05,0.2156,0.7844,38.31,-63.5,803.7,980.1,likely_quiet
asr_final_20260807_204525_911.wav,4.496,16000,0.129122,1.0,7e-05,0.2612,0.7388,38.73,-131.9,871.0,988.0,likely_quiet
asr_final_20260807_204714_958.wav,2.96,16000,0.110243,0.9999,2.1e-05,0.3299,0.6701,36.57,-177.0,651.2,975.3,likely_quiet
asr_final_20260807_205055_422.wav,2.96,16000,0.118251,0.9999,6.3e-05,0.2959,0.7041,36.05,-95.4,504.3,819.9,likely_quiet
asr_final_20260807_205132_544.wav,2.96,16000,0.096104,0.9532,0.0,0.3197,0.6803,35.61,-13.2,448.7,468.6,likely_quiet
asr_final_20260807_205245_681.wav,2.96,16000,0.146018,0.9999,6.3e-05,0.4524,0.5476,38.03,-192.9,510.7,815.5,likely_quiet
asr_final_20260807_205322_873.wav,2.96,16000,0.107482,0.9898,0.0,0.2993,0.7007,38.26,-137.5,442.0,466.9,likely_quiet
asr_final_20260807_205436_342.wav,2.96,16000,0.036305,0.3817,0.0,0.3605,0.6395,33.27,-125.5,430.6,480.1,likely_quiet
asr_final_20260807_205720_127.wav,2.816,16000,0.075644,0.9999,4.4e-05,0.5536,0.4464,35.46,-54.2,608.5,821.4,likely_quiet
asr_final_20260807_210043_894.wav,2.96,16000,0.044875,0.7084,0.0,0.3571,0.6429,35.81,53.3,393.5,374.0,likely_quiet
asr_final_20260807_210234_295.wav,2.96,16000,0.058655,0.6216,0.0,0.2993,0.7007,35.94,-179.2,528.1,938.2,likely_quiet
asr_final_20260807_210538_015.wav,2.96,16000,0.078415,0.9734,0.0,0.3129,0.6871,38.72,7.6,414.3,446.6,likely_quiet
asr_final_20260807_210614_879.wav,2.96,16000,0.086678,0.9953,0.0,0.2551,0.7449,37.41,-195.4,516.8,818.6,likely_quiet
asr_final_20260807_210918_679.wav,2.96,16000,0.05756,0.7846,0.0,0.3163,0.6837,36.9,-78.1,446.0,425.7,likely_quiet
asr_final_20260807_210932_839.wav,2.96,16000,0.116848,1.0,8.4e-05,0.4966,0.5034,31.0,57.7,654.8,814.5,likely_quiet
asr_final_20260807_211603_300.wav,2.96,16000,0.087509,0.9999,4.2e-05,0.2959,0.7041,36.21,-82.8,610.9,851.7,likely_quiet
asr_final_20260807_211744_083.wav,2.96,16000,0.112866,0.9998,4.2e-05,0.4218,0.5782,32.09,139.3,476.2,784.1,likely_quiet
asr_final_20260807_211753_236.wav,5.264,16000,0.196317,1.0,0.000142,0.6393,0.3607,25.16,77.4,515.3,712.8,likely_quiet
asr_final_20260807_213426_475.wav,2.96,16000,0.141231,1.0,0.000169,0.415,0.585,36.35,-17.6,563.1,837.5,likely_quiet
asr_final_20260807_213605_294.wav,2.96,16000,0.048131,0.6982,0.0,0.3912,0.6088,29.89,-14.1,245.4,252.4,likely_quiet
asr_final_20260807_213655_480.wav,2.96,16000,0.238079,1.0,0.000296,0.6293,0.3707,12.22,25.6,635.9,1153.7,likely_farfield_or_muffled
asr_final_20260807_213658_364.wav,2.56,16000,0.060144,0.6711,0.0,0.5,0.5,35.23,-35.1,372.1,571.9,likely_quiet
asr_final_20260807_214156_790.wav,3.984,16000,0.057895,0.8014,0.0,0.6313,0.3687,26.39,4.8,330.7,476.7,likely_quiet
asr_final_20260807_214311_581.wav,2.96,16000,0.070836,0.9999,4.2e-05,0.1905,0.8095,47.43,-17.6,550.0,536.8,likely_quiet
asr_final_20260807_215313_194.wav,2.96,16000,0.043042,0.4677,0.0,0.2755,0.7245,32.61,33.6,303.6,440.5,likely_quiet
asr_final_20260807_215909_456.wav,2.96,16000,0.178791,1.0,0.000127,0.7279,0.2721,33.8,-20.1,260.0,267.9,likely_quiet
asr_final_20260807_221227_116.wav,2.96,16000,0.037976,0.6085,0.0,0.2449,0.7551,32.59,-99.2,402.6,449.3,likely_quiet
asr_final_20260807_221530_935.wav,2.96,16000,0.077164,0.8912,0.0,0.2721,0.7279,34.37,-66.0,447.1,466.6,likely_quiet
asr_final_20260807_221738_224.wav,2.96,16000,0.068913,1.0,8.4e-05,0.3367,0.6633,36.74,-122.2,602.8,1055.7,likely_quiet
asr_final_20260807_222025_906.wav,2.96,16000,0.059218,0.9999,8.4e-05,0.3265,0.6735,35.97,-52.1,523.9,729.7,likely_quiet
asr_final_20260807_222055_539.wav,2.96,16000,0.090729,1.0,2.1e-05,0.2687,0.7313,44.83,-242.0,562.1,740.2,likely_quiet
asr_final_20260807_222103_719.wav,2.96,16000,0.062463,1.0,8.4e-05,0.1497,0.8503,44.26,-80.1,981.9,1310.1,likely_quiet
asr_final_20260807_222525_189.wav,2.96,16000,0.222608,0.9999,0.000127,0.8435,0.1565,26.46,35.0,403.3,673.6,likely_quiet
asr_final_20260807_222528_154.wav,2.816,16000,0.144349,1.0,0.000133,0.6321,0.3679,30.39,-143.6,516.7,801.8,likely_quiet
asr_final_20260807_222536_690.wav,2.96,16000,0.098821,0.9995,2.1e-05,0.6259,0.3741,29.01,-4.4,338.0,375.7,likely_quiet
asr_final_20260807_222547_874.wav,2.96,16000,0.14022,1.0,2.1e-05,0.7415,0.2585,26.3,66.0,555.2,803.7,likely_quiet
asr_final_20260807_223538_002.wav,6.288,16000,0.131295,1.0,8.9e-05,0.5327,0.4673,37.03,-83.9,556.4,806.9,likely_quiet
asr_final_20260807_223545_109.wav,2.96,16000,0.070828,0.9993,2.1e-05,0.4184,0.5816,36.79,-6.9,502.7,575.3,likely_quiet
asr_final_20260807_223803_349.wav,2.96,16000,0.290979,1.0,0.000169,0.7415,0.2585,10.47,96.4,311.7,425.7,likely_farfield_or_muffled
asr_final_20260807_225634_690.wav,2.96,16000,0.041073,0.4227,0.0,0.2789,0.7211,29.55,-75.9,387.3,368.2,likely_quiet
asr_final_20260807_231628_366.wav,2.96,16000,0.063893,1.0,2.1e-05,0.2143,0.7857,37.83,-15.1,662.6,1065.2,likely_quiet
asr_final_20260807_232015_659.wav,2.96,16000,0.191371,1.0,0.000338,0.5,0.5,34.76,-97.2,705.5,1067.9,likely_quiet
asr_final_20260807_232019_240.wav,2.96,16000,0.130258,0.9999,0.000127,0.3503,0.6497,39.95,25.4,552.4,1043.9,likely_quiet
asr_final_20260807_233619_328.wav,3.216,16000,0.071556,0.9979,0.0,0.4031,0.5969,36.71,64.1,759.9,842.0,likely_quiet
asr_final_20260807_233646_835.wav,2.96,16000,0.182062,0.9998,6.3e-05,0.5782,0.4218,36.84,-64.3,622.5,888.9,likely_quiet
asr_final_20260807_233757_306.wav,2.96,16000,0.081841,0.9992,2.1e-05,0.3741,0.6259,37.61,71.9,639.9,747.6,likely_quiet
asr_final_20260807_233829_300.wav,2.96,16000,0.076778,0.9771,0.0,0.4286,0.5714,32.77,-21.5,541.3,806.1,likely_quiet
asr_final_20260807_233931_501.wav,2.96,16000,0.077293,1.0,4.2e-05,0.2551,0.7449,45.62,-91.6,705.6,730.1,likely_quiet
asr_final_20260807_233953_305.wav,2.96,16000,0.11701,1.0,8.4e-05,0.5068,0.4932,37.21,-44.6,708.4,870.9,likely_quiet
asr_final_20260807_234009_395.wav,2.96,16000,0.210382,1.0,0.000106,0.8333,0.1667,38.61,441.5,582.7,734.8,likely_quiet
asr_final_20260807_234012_279.wav,2.56,16000,0.094509,0.9992,2.4e-05,0.7795,0.2205,29.57,-31.1,656.7,835.2,likely_quiet
asr_final_20260807_234019_716.wav,2.96,16000,0.209559,1.0,0.00019,0.7585,0.2415,50.59,158.6,614.7,755.1,likely_quiet
asr_final_20260807_234022_982.wav,2.96,16000,0.117614,0.9999,4.2e-05,0.2789,0.7211,65.25,-426.7,723.2,976.7,likely_quiet
asr_final_20260808_000058_660.wav,4.496,16000,0.115357,1.0,5.6e-05,0.4487,0.5513,42.85,-142.1,864.0,1324.3,likely_quiet
asr_final_20260808_000824_039.wav,2.96,16000,0.113049,1.0,4.2e-05,0.398,0.602,47.45,-149.9,691.4,847.6,likely_quiet
asr_final_20260808_001658_059.wav,2.96,16000,0.080634,0.9954,0.0,0.6054,0.3946,32.47,81.1,328.6,438.2,likely_quiet
asr_final_20260808_002139_246.wav,6.544,16000,0.176548,0.9999,0.000172,0.681,0.319,33.73,19.0,653.5,843.1,likely_quiet
asr_final_20260808_002148_717.wav,2.192,16000,0.253955,0.9999,0.000143,0.8065,0.1935,38.25,,485.5,645.5,likely_quiet
asr_final_20260808_002159_720.wav,5.264,16000,0.103075,0.8919,0.0,0.5344,0.4656,67.7,-77.0,439.6,523.2,likely_quiet
asr_final_20260808_002222_999.wav,2.448,16000,0.103705,0.6768,0.0,0.5679,0.4321,27.33,-30.3,585.5,738.2,likely_quiet
asr_final_20260808_002228_905.wav,2.96,16000,0.115331,0.9582,0.0,0.8061,0.1939,70.08,-434.2,653.7,772.6,likely_quiet
asr_final_20260808_003220_279.wav,2.96,16000,0.074974,0.9371,0.0,0.5068,0.4932,22.75,-21.2,762.4,854.4,likely_quiet
asr_final_20260808_003412_330.wav,2.96,16000,0.096772,0.9447,0.0,0.7211,0.2789,27.46,94.3,425.3,611.8,likely_quiet
asr_final_20260808_003418_285.wav,2.96,16000,0.095953,0.9772,0.0,0.602,0.398,15.53,2.5,748.8,1166.6,likely_farfield_or_muffled
asr_final_20260808_003728_155.wav,2.96,16000,0.184511,0.9994,4.2e-05,0.5884,0.4116,14.2,-18.2,670.5,1026.7,likely_farfield_or_muffled
asr_final_20260808_003733_160.wav,3.728,16000,0.088753,0.5486,0.0,0.7251,0.2749,31.53,6.7,541.6,788.6,likely_quiet
asr_final_20260808_003910_344.wav,2.96,16000,0.068206,0.9964,0.0,0.8061,0.1939,37.3,8.3,524.3,710.8,likely_quiet
asr_final_20260808_004028_660.wav,3.728,16000,0.05963,0.9777,0.0,0.3477,0.6523,40.55,13.9,660.7,780.0,likely_quiet
asr_final_20260808_004156_930.wav,2.96,16000,0.134108,0.9983,0.0,0.7177,0.2823,23.15,7.0,788.9,1066.6,likely_quiet
asr_final_20260808_004201_080.wav,2.96,16000,0.081096,0.9897,0.0,0.6667,0.3333,37.65,-149.0,669.5,680.7,likely_quiet
asr_final_20260808_004219_011.wav,2.96,16000,0.094956,0.9995,2.1e-05,0.585,0.415,33.02,79.0,712.4,990.9,likely_quiet
asr_final_20260808_004336_530.wav,4.496,16000,0.075739,0.7445,0.0,0.8348,0.1652,24.62,61.3,663.0,866.1,likely_quiet
asr_final_20260808_004453_571.wav,2.96,16000,0.112906,1.0,8.4e-05,0.4014,0.5986,36.73,-31.2,834.6,1124.7,likely_quiet
asr_final_20260808_005227_671.wav,5.264,16000,0.096061,0.9997,1.2e-05,0.4427,0.5573,37.32,-21.4,652.8,737.5,likely_quiet
asr_final_20260808_005705_255.wav,4.496,16000,0.111535,0.9999,2.8e-05,0.6674,0.3326,34.77,37.5,611.8,835.6,likely_quiet
asr_final_20260808_011926_676.wav,2.96,16000,0.109599,0.9999,2.1e-05,0.5204,0.4796,15.56,-23.7,887.3,1060.5,likely_farfield_or_muffled
asr_final_20260808_012503_093.wav,2.96,16000,0.070443,0.9992,2.1e-05,0.6327,0.3673,15.63,-7.2,675.8,918.6,likely_farfield_or_muffled
asr_final_20260808_013439_018.wav,4.752,16000,0.071215,1.0,2.6e-05,0.4144,0.5856,34.45,-28.5,799.5,971.2,likely_quiet
asr_final_20260808_013631_641.wav,4.752,16000,0.075092,0.5757,0.0,0.797,0.203,22.89,100.1,884.7,1372.3,likely_quiet
asr_final_20260808_013649_865.wav,2.96,16000,0.085155,1.0,2.1e-05,0.2483,0.7517,40.38,-120.0,846.3,1674.3,likely_quiet
asr_final_20260808_013948_838.wav,2.96,16000,0.090246,0.9991,2.1e-05,0.3537,0.6463,33.6,-107.0,661.8,964.5,likely_quiet
asr_final_20260808_014517_408.wav,2.96,16000,0.109374,0.9999,2.1e-05,0.3401,0.6599,37.24,31.7,470.7,656.4,likely_quiet
asr_final_20260808_014904_604.wav,3.984,16000,0.105321,0.9785,0.0,0.8586,0.1414,20.12,60.1,703.3,806.7,likely_quiet
asr_final_20260808_015425_010.wav,2.96,16000,0.266715,1.0,0.00057,0.6599,0.3401,16.22,144.5,667.9,751.7,likely_farfield_or_muffled
asr_final_20260808_015430_134.wav,4.864,16000,0.101071,0.9999,3.9e-05,0.6322,0.3678,46.0,62.9,678.0,854.0,likely_quiet
asr_final_20260808_015626_114.wav,2.96,16000,0.10191,0.9292,0.0,0.3401,0.6599,46.63,-141.6,776.7,890.9,likely_quiet
asr_final_20260808_015632_044.wav,5.008,16000,0.111115,0.9926,0.0,0.6533,0.3467,22.77,-97.1,570.5,694.5,likely_quiet
asr_final_20260808_015634_838.wav,2.56,16000,0.080632,1.0,0.000122,0.4134,0.5866,43.16,58.7,688.4,773.4,likely_quiet
asr_final_20260808_020012_360.wav,2.96,16000,0.074754,0.9714,0.0,0.2449,0.7551,46.86,-252.6,527.7,562.8,likely_quiet
asr_final_20260808_020107_464.wav,2.96,16000,0.131635,0.9999,4.2e-05,0.7211,0.2789,43.73,230.0,490.3,648.3,likely_quiet
asr_final_20260808_020116_441.wav,2.96,16000,0.130833,0.9997,6.3e-05,0.6054,0.3946,21.79,-8.9,627.5,727.0,likely_quiet
asr_final_20260808_021032_186.wav,2.96,16000,0.049846,0.7292,0.0,0.4048,0.5952,45.96,-90.6,1167.2,1459.1,likely_quiet
asr_final_20260808_021220_514.wav,5.008,16000,0.088855,0.9999,1.2e-05,0.7896,0.2104,42.68,4.8,794.4,1037.7,likely_quiet
asr_final_20260808_021240_193.wav,2.96,16000,0.058041,0.9834,0.0,0.8095,0.1905,31.75,72.6,603.3,800.0,likely_quiet
asr_final_20260808_021357_795.wav,4.24,16000,0.130702,0.9999,4.4e-05,0.5806,0.4194,33.45,-47.1,701.5,787.3,likely_quiet
asr_final_20260808_022851_083.wav,2.96,16000,0.066306,0.9702,0.0,0.5918,0.4082,48.18,-352.0,951.8,1931.8,likely_quiet
asr_final_20260808_022944_371.wav,2.96,16000,0.111453,0.967,0.0,0.5408,0.4592,13.25,16.2,641.1,765.2,likely_farfield_or_muffled
asr_final_20260808_022957_479.wav,2.96,16000,0.078583,0.6772,0.0,0.7007,0.2993,32.77,127.5,740.1,905.7,likely_quiet
asr_final_20260808_023003_418.wav,5.008,16000,0.1398,0.9996,2.5e-05,0.7715,0.2285,25.6,188.0,577.2,700.7,likely_quiet
asr_final_20260808_023041_174.wav,2.96,16000,0.115775,0.7476,0.0,0.7109,0.2891,52.2,-198.8,1268.7,1478.4,likely_quiet
asr_final_20260808_023551_161.wav,2.96,16000,0.044214,0.5914,0.0,0.6361,0.3639,55.8,48.7,1262.4,1667.6,likely_quiet
asr_final_20260808_025006_440.wav,2.96,16000,0.143398,0.9999,0.000127,0.4524,0.5476,49.18,168.7,815.5,1131.8,likely_quiet
asr_final_20260808_025334_913.wav,2.96,16000,0.229242,1.0,0.000296,0.619,0.381,22.58,-84.1,569.2,738.9,likely_quiet
asr_final_20260808_025443_495.wav,2.96,16000,0.133643,0.9999,2.1e-05,0.7177,0.2823,38.58,-286.5,723.0,994.6,likely_quiet
asr_final_20260808_025631_557.wav,2.96,16000,0.111378,0.9987,0.0,0.6293,0.3707,32.33,142.9,617.7,758.1,likely_quiet
asr_final_20260808_025920_929.wav,2.96,16000,0.107439,0.9999,6.3e-05,0.2993,0.7007,61.96,224.5,1034.3,1536.1,likely_quiet
asr_final_20260808_031657_003.wav,2.96,16000,0.043765,0.7152,0.0,0.3027,0.6973,51.04,-151.6,468.1,360.1,likely_quiet
asr_final_20260808_031706_445.wav,2.96,16000,0.151641,0.9999,4.2e-05,0.7653,0.2347,20.56,120.5,533.2,727.4,likely_quiet
asr_final_20260808_031710_827.wav,2.96,16000,0.127529,0.9969,0.0,0.6565,0.3435,57.53,-310.6,623.2,703.7,likely_quiet
asr_final_20260808_031743_008.wav,2.96,16000,0.203,1.0,0.000106,0.7211,0.2789,48.94,-131.3,1052.1,1603.4,likely_quiet
asr_final_20260808_031748_995.wav,2.96,16000,0.112876,0.9984,0.0,0.483,0.517,71.09,-262.8,974.6,1492.9,likely_quiet
asr_final_20260808_034246_751.wav,4.24,16000,0.075651,0.9779,0.0,0.6043,0.3957,51.22,-144.7,692.1,847.4,likely_quiet
asr_final_20260808_035157_950.wav,2.96,16000,0.049799,0.7407,0.0,0.2177,0.7823,57.06,-114.8,689.4,694.9,likely_quiet
asr_final_20260808_040140_380.wav,2.96,16000,0.147163,0.9999,4.2e-05,0.5,0.5,47.69,66.1,513.6,495.6,likely_quiet
asr_final_20260808_040143_159.wav,2.56,16000,0.039132,0.5338,0.0,0.3898,0.6102,47.41,-56.8,674.1,818.8,likely_quiet
asr_final_20260808_040200_205.wav,2.96,16000,0.242165,0.9999,6.3e-05,0.8231,0.1769,38.1,204.6,483.7,546.3,likely_quiet
asr_final_20260808_040210_271.wav,2.96,16000,0.033548,0.3226,0.0,0.7143,0.2857,47.69,-212.6,523.5,685.8,likely_quiet
asr_final_20260808_042240_825.wav,2.96,16000,0.060575,0.7704,0.0,0.4354,0.5646,47.58,-46.7,509.6,548.3,likely_quiet
asr_final_20260808_043928_850.wav,2.96,16000,0.071975,1.0,6.3e-05,0.6293,0.3707,50.05,18.1,803.9,1141.6,likely_quiet
asr_final_20260808_044027_730.wav,2.96,16000,0.250438,0.9999,0.00038,0.5544,0.4456,23.05,143.5,668.3,830.1,likely_quiet
asr_final_20260808_044030_613.wav,2.56,16000,0.215676,0.9999,0.000146,0.5866,0.4134,17.8,51.5,505.5,862.9,likely_farfield_or_muffled
asr_final_20260808_044036_687.wav,3.216,16000,0.086762,0.9974,0.0,0.6375,0.3625,60.59,-58.1,893.4,1165.7,likely_quiet
asr_final_20260808_044041_810.wav,2.96,16000,0.088203,0.9635,0.0,0.7381,0.2619,64.85,-142.5,949.0,1573.0,likely_quiet
asr_final_20260808_044058_024.wav,2.96,16000,0.100067,0.8165,0.0,0.6395,0.3605,27.26,66.2,992.2,1134.8,likely_quiet
asr_final_20260808_044722_929.wav,2.96,16000,0.036941,0.6275,0.0,0.3571,0.6429,62.3,-51.2,1031.9,1259.8,likely_quiet
asr_final_20260808_045019_961.wav,3.472,16000,0.057016,0.7713,0.0,0.4522,0.5478,50.36,-146.1,800.9,994.2,likely_quiet
asr_final_20260808_045023_782.wav,2.96,16000,0.069076,0.6092,0.0,0.7041,0.2959,49.54,21.5,609.3,875.0,likely_quiet
asr_final_20260808_050444_359.wav,2.96,16000,0.091493,0.9912,0.0,0.6531,0.3469,53.86,-395.8,779.2,982.4,likely_quiet
